"GeneSymbol","Class","GeneSymbolClass"
"Gm20858","unprocessed_pseudogene","Gm20858_unprocessed_pseudogene"
"Gm31422","lncRNA","Gm31422_lncRNA"
"Gm37798","lncRNA","Gm37798_lncRNA"
"Gm37318","unprocessed_pseudogene","Gm37318_unprocessed_pseudogene"
"Gm31572","unprocessed_pseudogene","Gm31572_unprocessed_pseudogene"
"Gm21890","unprocessed_pseudogene","Gm21890_unprocessed_pseudogene"
"Gm21443","unprocessed_pseudogene","Gm21443_unprocessed_pseudogene"
"Gm37346","lncRNA","Gm37346_lncRNA"
"Gm38136","lncRNA","Gm38136_lncRNA"
"Gm37991","unprocessed_pseudogene","Gm37991_unprocessed_pseudogene"
"Gm37808","lncRNA","Gm37808_lncRNA"
"Gm33571","unprocessed_pseudogene","Gm33571_unprocessed_pseudogene"
"Gm32181","lncRNA","Gm32181_lncRNA"
"Gm28662","unprocessed_pseudogene","Gm28662_unprocessed_pseudogene"
"Gm28780","unprocessed_pseudogene","Gm28780_unprocessed_pseudogene"
"Gm21755","unprocessed_pseudogene","Gm21755_unprocessed_pseudogene"
"Gm20895","unprocessed_pseudogene","Gm20895_unprocessed_pseudogene"
"Gm28853","lncRNA","Gm28853_lncRNA"
"Gm28852","lncRNA","Gm28852_lncRNA"
"Gm28855","unprocessed_pseudogene","Gm28855_unprocessed_pseudogene"
"Gm28854","unprocessed_pseudogene","Gm28854_unprocessed_pseudogene"
"Gm28858","lncRNA","Gm28858_lncRNA"
"Gm20890","protein_coding","Gm20890_protein_coding"
"Gm28245","lncRNA","Gm28245_lncRNA"
"Gm28246","lncRNA","Gm28246_lncRNA"
"Gm28247","unprocessed_pseudogene","Gm28247_unprocessed_pseudogene"
"Gm28248","unprocessed_pseudogene","Gm28248_unprocessed_pseudogene"
"Gm20892","unprocessed_pseudogene","Gm20892_unprocessed_pseudogene"
"Gm28249","lncRNA","Gm28249_lncRNA"
"Gm28250","lncRNA","Gm28250_lncRNA"
"Gm28251","unprocessed_pseudogene","Gm28251_unprocessed_pseudogene"
"Gm28243","unprocessed_pseudogene","Gm28243_unprocessed_pseudogene"
"Gm28244","lncRNA","Gm28244_lncRNA"
"Gm21771","unprocessed_pseudogene","Gm21771_unprocessed_pseudogene"
"Gm21476","unprocessed_pseudogene","Gm21476_unprocessed_pseudogene"
"Gm29021","lncRNA","Gm29021_lncRNA"
"Gm28880","lncRNA","Gm28880_lncRNA"
"Gm28452","unprocessed_pseudogene","Gm28452_unprocessed_pseudogene"
"Gm21488","protein_coding","Gm21488_protein_coding"
"Gm28454","lncRNA","Gm28454_lncRNA"
"Gm28878","lncRNA","Gm28878_lncRNA"
"Gm28879","unprocessed_pseudogene","Gm28879_unprocessed_pseudogene"
"Gm29369","unprocessed_pseudogene","Gm29369_unprocessed_pseudogene"
"Gm21506","unprocessed_pseudogene","Gm21506_unprocessed_pseudogene"
"Gm29399","lncRNA","Gm29399_lncRNA"
"Gm29400","unprocessed_pseudogene","Gm29400_unprocessed_pseudogene"
"Gm29401","unprocessed_pseudogene","Gm29401_unprocessed_pseudogene"
"Gm20891","unprocessed_pseudogene","Gm20891_unprocessed_pseudogene"
"Gm20893","unprocessed_pseudogene","Gm20893_unprocessed_pseudogene"
"Gm28799","lncRNA","Gm28799_lncRNA"
"Gm28798","lncRNA","Gm28798_lncRNA"
"Gm28797","unprocessed_pseudogene","Gm28797_unprocessed_pseudogene"
"Gm28796","unprocessed_pseudogene","Gm28796_unprocessed_pseudogene"
"Gm20894","protein_coding","Gm20894_protein_coding"
"Gm28938","lncRNA","Gm28938_lncRNA"
"Gm28937","unprocessed_pseudogene","Gm28937_unprocessed_pseudogene"
"Gm28936","unprocessed_pseudogene","Gm28936_unprocessed_pseudogene"
"Gm21642","unprocessed_pseudogene","Gm21642_unprocessed_pseudogene"
"Gm21804","unprocessed_pseudogene","Gm21804_unprocessed_pseudogene"
"Gm29122","lncRNA","Gm29122_lncRNA"
"Gm28939","unprocessed_pseudogene","Gm28939_unprocessed_pseudogene"
"Gm28983","unprocessed_pseudogene","Gm28983_unprocessed_pseudogene"
"Gm28985","lncRNA","Gm28985_lncRNA"
"Gm20810","unprocessed_pseudogene","Gm20810_unprocessed_pseudogene"
"Gm20811","unprocessed_pseudogene","Gm20811_unprocessed_pseudogene"
"Gm28725","lncRNA","Gm28725_lncRNA"
"Gm28984","lncRNA","Gm28984_lncRNA"
"Gm28987","lncRNA","Gm28987_lncRNA"
"Gm28986","lncRNA","Gm28986_lncRNA"
"Gm29171","processed_pseudogene","Gm29171_processed_pseudogene"
"Gm28129","lncRNA","Gm28129_lncRNA"
"Gm28127","lncRNA","Gm28127_lncRNA"
"Gm28128","lncRNA","Gm28128_lncRNA"
"Gm21853","unprocessed_pseudogene","Gm21853_unprocessed_pseudogene"
"Gm28132","lncRNA","Gm28132_lncRNA"
"Gm28130","lncRNA","Gm28130_lncRNA"
"Gm28131","lncRNA","Gm28131_lncRNA"
"AC196443.1","transcribed_unprocessed_pseudogene","AC196443.1_transcribed_unprocessed_pseudogene"
"Gm29317","unprocessed_pseudogene","Gm29317_unprocessed_pseudogene"
"Gm29316","lncRNA","Gm29316_lncRNA"
"Gm29315","lncRNA","Gm29315_lncRNA"
"Gm28216","lncRNA","Gm28216_lncRNA"
"Gm28217","lncRNA","Gm28217_lncRNA"
"Gm28093","unprocessed_pseudogene","Gm28093_unprocessed_pseudogene"
"Gm28092","lncRNA","Gm28092_lncRNA"
"Gm28091","lncRNA","Gm28091_lncRNA"
"Gm28090","unprocessed_pseudogene","Gm28090_unprocessed_pseudogene"
"Gm29580","lncRNA","Gm29580_lncRNA"
"Gm28089","lncRNA","Gm28089_lncRNA"
"Gm28088","lncRNA","Gm28088_lncRNA"
"Gm29579","lncRNA","Gm29579_lncRNA"
"Gm29582","protein_coding","Gm29582_protein_coding"
"Gm21529","lncRNA","Gm21529_lncRNA"
"Gm29581","lncRNA","Gm29581_lncRNA"
"Gm21539","lncRNA","Gm21539_lncRNA"
"Gm29578","lncRNA","Gm29578_lncRNA"
"Gm21908","unprocessed_pseudogene","Gm21908_unprocessed_pseudogene"
"Gm21780","lncRNA","Gm21780_lncRNA"
"Gm28486","lncRNA","Gm28486_lncRNA"
"Gm21737","unprocessed_pseudogene","Gm21737_unprocessed_pseudogene"
"Gm28487","lncRNA","Gm28487_lncRNA"
"Gm28489","unprocessed_pseudogene","Gm28489_unprocessed_pseudogene"
"Gm28488","lncRNA","Gm28488_lncRNA"
"Gm28491","lncRNA","Gm28491_lncRNA"
"Gm28490","protein_coding","Gm28490_protein_coding"
"Gm21562","lncRNA","Gm21562_lncRNA"
"Gm28298","lncRNA","Gm28298_lncRNA"
"Gm21572","lncRNA","Gm21572_lncRNA"
"Gm28297","lncRNA","Gm28297_lncRNA"
"Gm21753","unprocessed_pseudogene","Gm21753_unprocessed_pseudogene"
"Gm21723","lncRNA","Gm21723_lncRNA"
"Gm28296","lncRNA","Gm28296_lncRNA"
"Gm21821","lncRNA","Gm21821_lncRNA"
"Gm28295","lncRNA","Gm28295_lncRNA"
"Gm21842","lncRNA","Gm21842_lncRNA"
"Gm28170","lncRNA","Gm28170_lncRNA"
"Gm21744","unprocessed_pseudogene","Gm21744_unprocessed_pseudogene"
"Gm28764","lncRNA","Gm28764_lncRNA"
"Gm28762","lncRNA","Gm28762_lncRNA"
"Gm28763","lncRNA","Gm28763_lncRNA"
"Gm21094","protein_coding","Gm21094_protein_coding"
"Gm21588","lncRNA","Gm21588_lncRNA"
"Gm28761","lncRNA","Gm28761_lncRNA"
"Gm21599","lncRNA","Gm21599_lncRNA"
"Gm28765","lncRNA","Gm28765_lncRNA"
"Gm21810","unprocessed_pseudogene","Gm21810_unprocessed_pseudogene"
"Gm21916","lncRNA","Gm21916_lncRNA"
"Gm29191","lncRNA","Gm29191_lncRNA"
"Gm21756","unprocessed_pseudogene","Gm21756_unprocessed_pseudogene"
"Gm28210","lncRNA","Gm28210_lncRNA"
"Gm29074","lncRNA","Gm29074_lncRNA"
"Gm28211","unprocessed_pseudogene","Gm28211_unprocessed_pseudogene"
"Gm28518","lncRNA","Gm28518_lncRNA"
"Gm28519","lncRNA","Gm28519_lncRNA"
"Gm28520","lncRNA","Gm28520_lncRNA"
"Gm20838","protein_coding","Gm20838_protein_coding"
"Gm21626","lncRNA","Gm21626_lncRNA"
"Gm28521","lncRNA","Gm28521_lncRNA"
"Gm21633","lncRNA","Gm21633_lncRNA"
"Gm28522","lncRNA","Gm28522_lncRNA"
"Gm21745","unprocessed_pseudogene","Gm21745_unprocessed_pseudogene"
"Gm28517","lncRNA","Gm28517_lncRNA"
"Gm29532","lncRNA","Gm29532_lncRNA"
"Gm29531","lncRNA","Gm29531_lncRNA"
"Gm28464","lncRNA","Gm28464_lncRNA"
"Gm29656","lncRNA","Gm29656_lncRNA"
"Gm29655","lncRNA","Gm29655_lncRNA"
"Gm21647","unprocessed_pseudogene","Gm21647_unprocessed_pseudogene"
"Gm29653","lncRNA","Gm29653_lncRNA"
"Gm29654","lncRNA","Gm29654_lncRNA"
"Gm29651","unprocessed_pseudogene","Gm29651_unprocessed_pseudogene"
"Gm29652","unprocessed_pseudogene","Gm29652_unprocessed_pseudogene"
"Gm29080","lncRNA","Gm29080_lncRNA"
"Gm21184","unprocessed_pseudogene","Gm21184_unprocessed_pseudogene"
"Gm21201","unprocessed_pseudogene","Gm21201_unprocessed_pseudogene"
"Gm29081","lncRNA","Gm29081_lncRNA"
"Gm29077","lncRNA","Gm29077_lncRNA"
"Gm29076","unprocessed_pseudogene","Gm29076_unprocessed_pseudogene"
"Gm29079","unprocessed_pseudogene","Gm29079_unprocessed_pseudogene"
"Gm29078","lncRNA","Gm29078_lncRNA"
"Gm20853","unprocessed_pseudogene","Gm20853_unprocessed_pseudogene"
"Gm29075","unprocessed_pseudogene","Gm29075_unprocessed_pseudogene"
"Gm29225","lncRNA","Gm29225_lncRNA"
"Gm29226","lncRNA","Gm29226_lncRNA"
"Gm29227","processed_pseudogene","Gm29227_processed_pseudogene"
"Gm28339","unprocessed_pseudogene","Gm28339_unprocessed_pseudogene"
"Gm20855","protein_coding","Gm20855_protein_coding"
"Gm29386","lncRNA","Gm29386_lncRNA"
"Gm29384","lncRNA","Gm29384_lncRNA"
"Gm21896","unprocessed_pseudogene","Gm21896_unprocessed_pseudogene"
"Gm29280","unprocessed_pseudogene","Gm29280_unprocessed_pseudogene"
"Gm20799","unprocessed_pseudogene","Gm20799_unprocessed_pseudogene"
"Gm29279","unprocessed_pseudogene","Gm29279_unprocessed_pseudogene"
"Gm28260","lncRNA","Gm28260_lncRNA"
"Gm21795","unprocessed_pseudogene","Gm21795_unprocessed_pseudogene"
"Gm28261","unprocessed_pseudogene","Gm28261_unprocessed_pseudogene"
"Gm28264","lncRNA","Gm28264_lncRNA"
"Gm21872","unprocessed_pseudogene","Gm21872_unprocessed_pseudogene"
"Gm20798","unprocessed_pseudogene","Gm20798_unprocessed_pseudogene"
"Gm28463","lncRNA","Gm28463_lncRNA"
"Gm28584","unprocessed_pseudogene","Gm28584_unprocessed_pseudogene"
"Gm28585","lncRNA","Gm28585_lncRNA"
"Gm20896","protein_coding","Gm20896_protein_coding"
"Gm28470","lncRNA","Gm28470_lncRNA"
"Gm28469","lncRNA","Gm28469_lncRNA"
"Gm21898","unprocessed_pseudogene","Gm21898_unprocessed_pseudogene"
"Gm28468","unprocessed_pseudogene","Gm28468_unprocessed_pseudogene"
"Gm20898","unprocessed_pseudogene","Gm20898_unprocessed_pseudogene"
"Gm29333","unprocessed_pseudogene","Gm29333_unprocessed_pseudogene"
"Gm28332","lncRNA","Gm28332_lncRNA"
"Gm28333","lncRNA","Gm28333_lncRNA"
"Gm28334","unprocessed_pseudogene","Gm28334_unprocessed_pseudogene"
"Gm28335","unprocessed_pseudogene","Gm28335_unprocessed_pseudogene"
"Gm28336","lncRNA","Gm28336_lncRNA"
"Gm28337","unprocessed_pseudogene","Gm28337_unprocessed_pseudogene"
"Gm28338","lncRNA","Gm28338_lncRNA"
"Gm28812","unprocessed_pseudogene","Gm28812_unprocessed_pseudogene"
"Gm28811","lncRNA","Gm28811_lncRNA"
"Gm28810","lncRNA","Gm28810_lncRNA"
"Gm20835","protein_coding","Gm20835_protein_coding"
"Gm29027","lncRNA","Gm29027_lncRNA"
"Gm29028","lncRNA","Gm29028_lncRNA"
"Gm29029","unprocessed_pseudogene","Gm29029_unprocessed_pseudogene"
"Gm29030","unprocessed_pseudogene","Gm29030_unprocessed_pseudogene"
"Gm29023","lncRNA","Gm29023_lncRNA"
"Gm29024","unprocessed_pseudogene","Gm29024_unprocessed_pseudogene"
"Gm29025","lncRNA","Gm29025_lncRNA"
"Gm29026","unprocessed_pseudogene","Gm29026_unprocessed_pseudogene"
"Gm28213","unprocessed_pseudogene","Gm28213_unprocessed_pseudogene"
"Gm28212","lncRNA","Gm28212_lncRNA"
"Gm21799","unprocessed_pseudogene","Gm21799_unprocessed_pseudogene"
"Gm28227","unprocessed_pseudogene","Gm28227_unprocessed_pseudogene"
"Gm20905","protein_coding","Gm20905_protein_coding"
"Gm29411","unprocessed_pseudogene","Gm29411_unprocessed_pseudogene"
"Gm28222","unprocessed_pseudogene","Gm28222_unprocessed_pseudogene"
"Gm21835","unprocessed_pseudogene","Gm21835_unprocessed_pseudogene"
"Gm28820","lncRNA","Gm28820_lncRNA"
"Gm28223","processed_pseudogene","Gm28223_processed_pseudogene"
"Gm29412","unprocessed_pseudogene","Gm29412_unprocessed_pseudogene"
"Gm29413","unprocessed_pseudogene","Gm29413_unprocessed_pseudogene"
"Gm29671","lncRNA","Gm29671_lncRNA"
"Gm21878","unprocessed_pseudogene","Gm21878_unprocessed_pseudogene"
"Gm28162","unprocessed_pseudogene","Gm28162_unprocessed_pseudogene"
"Gm20922","unprocessed_pseudogene","Gm20922_unprocessed_pseudogene"
"Gm20738","protein_coding","Gm20738_protein_coding"
"Gm28545","lncRNA","Gm28545_lncRNA"
"Gm28547","lncRNA","Gm28547_lncRNA"
"Gm28546","unprocessed_pseudogene","Gm28546_unprocessed_pseudogene"
"Gm21924","unprocessed_pseudogene","Gm21924_unprocessed_pseudogene"
"Gm21735","unprocessed_pseudogene","Gm21735_unprocessed_pseudogene"
"Gm28771","lncRNA","Gm28771_lncRNA"
"Gm28772","lncRNA","Gm28772_lncRNA"
"Gm28773","unprocessed_pseudogene","Gm28773_unprocessed_pseudogene"
"Gm20897","protein_coding","Gm20897_protein_coding"
"Gm28774","lncRNA","Gm28774_lncRNA"
"Gm28775","lncRNA","Gm28775_lncRNA"
"Gm21765","unprocessed_pseudogene","Gm21765_unprocessed_pseudogene"
"Gapdh-ps15","processed_pseudogene","Gapdh-ps15_processed_pseudogene"
"Gm28776","unprocessed_pseudogene","Gm28776_unprocessed_pseudogene"
"Gm21787","unprocessed_pseudogene","Gm21787_unprocessed_pseudogene"
"Gm28770","unprocessed_pseudogene","Gm28770_unprocessed_pseudogene"
"Gm20901","unprocessed_pseudogene","Gm20901_unprocessed_pseudogene"
"Gm28176","lncRNA","Gm28176_lncRNA"
"Gm28786","lncRNA","Gm28786_lncRNA"
"Gm29360","lncRNA","Gm29360_lncRNA"
"Gm29496","unprocessed_pseudogene","Gm29496_unprocessed_pseudogene"
"Gm29497","lncRNA","Gm29497_lncRNA"
"Gm29499","unprocessed_pseudogene","Gm29499_unprocessed_pseudogene"
"Gm29498","lncRNA","Gm29498_lncRNA"
"Gm36782","lncRNA","Gm36782_lncRNA"
"Gm29839","lncRNA","Gm29839_lncRNA"
"Gm29495","unprocessed_pseudogene","Gm29495_unprocessed_pseudogene"
"Gm28371","unprocessed_pseudogene","Gm28371_unprocessed_pseudogene"
"Gm28595","lncRNA","Gm28595_lncRNA"
"Gm37032","TEC","Gm37032_TEC"
"Gm21865","protein_coding","Gm21865_protein_coding"
"Gm29433","lncRNA","Gm29433_lncRNA"
"Gm29215","lncRNA","Gm29215_lncRNA"
"Gm21882","protein_coding","Gm21882_protein_coding"
"Gm21801","lncRNA","Gm21801_lncRNA"
"Gm28850","lncRNA","Gm28850_lncRNA"
"Gm21914","lncRNA","Gm21914_lncRNA"
"Gm28617","lncRNA","Gm28617_lncRNA"
"Gm28618","processed_pseudogene","Gm28618_processed_pseudogene"
"Gm28619","lncRNA","Gm28619_lncRNA"
"Gm20793","unprocessed_pseudogene","Gm20793_unprocessed_pseudogene"
"Gm27466","miRNA","Gm27466_miRNA"
"Gm28018","miRNA","Gm28018_miRNA"
"Gm28993","lncRNA","Gm28993_lncRNA"
"Gm28994","lncRNA","Gm28994_lncRNA"
"Gm21797","protein_coding","Gm21797_protein_coding"
"Gm20795","protein_coding","Gm20795_protein_coding"
"Gm28596","unprocessed_pseudogene","Gm28596_unprocessed_pseudogene"
"Gm20832","unprocessed_pseudogene","Gm20832_unprocessed_pseudogene"
"Gm28597","unprocessed_pseudogene","Gm28597_unprocessed_pseudogene"
"Gm28428","unprocessed_pseudogene","Gm28428_unprocessed_pseudogene"
"Gm20827","unprocessed_pseudogene","Gm20827_unprocessed_pseudogene"
"Gm28427","lncRNA","Gm28427_lncRNA"
"Gm21800","protein_coding","Gm21800_protein_coding"
"Gm28426","lncRNA","Gm28426_lncRNA"
"Gm28425","lncRNA","Gm28425_lncRNA"
"Gm21729","unprocessed_pseudogene","Gm21729_unprocessed_pseudogene"
"Gm28834","lncRNA","Gm28834_lncRNA"
"Gm28833","processed_pseudogene","Gm28833_processed_pseudogene"
"Gm21774","unprocessed_pseudogene","Gm21774_unprocessed_pseudogene"
"Gm29537","lncRNA","Gm29537_lncRNA"
"Gm29274","lncRNA","Gm29274_lncRNA"
"Gm29275","lncRNA","Gm29275_lncRNA"
"Gm29276","protein_coding","Gm29276_protein_coding"
"Gm21805","unprocessed_pseudogene","Gm21805_unprocessed_pseudogene"
"Gm29645","lncRNA","Gm29645_lncRNA"
"Gm28312","lncRNA","Gm28312_lncRNA"
"Gm29165","unprocessed_pseudogene","Gm29165_unprocessed_pseudogene"
"Gm29042","lncRNA","Gm29042_lncRNA"
"Gm28311","lncRNA","Gm28311_lncRNA"
"Gm28310","lncRNA","Gm28310_lncRNA"
"Gm28504","unprocessed_pseudogene","Gm28504_unprocessed_pseudogene"
"Gm28567","unprocessed_pseudogene","Gm28567_unprocessed_pseudogene"
"Gm28568","lncRNA","Gm28568_lncRNA"
"Gm29286","lncRNA","Gm29286_lncRNA"
"Gm29285","lncRNA","Gm29285_lncRNA"
"Gm28280","lncRNA","Gm28280_lncRNA"
"Gm21241","unprocessed_pseudogene","Gm21241_unprocessed_pseudogene"
"Gm28278","lncRNA","Gm28278_lncRNA"
"Gm28279","lncRNA","Gm28279_lncRNA"
"Gm21739","protein_coding","Gm21739_protein_coding"
"Gm28886","lncRNA","Gm28886_lncRNA"
"Gm29426","lncRNA","Gm29426_lncRNA"
"Gm28885","processed_pseudogene","Gm28885_processed_pseudogene"
"Gm21856","unprocessed_pseudogene","Gm21856_unprocessed_pseudogene"
"Gm28887","lncRNA","Gm28887_lncRNA"
"Gm29444","lncRNA","Gm29444_lncRNA"
"Gm21783","unprocessed_pseudogene","Gm21783_unprocessed_pseudogene"
"Gm29445","lncRNA","Gm29445_lncRNA"
"Gm28457","lncRNA","Gm28457_lncRNA"
"Gm21779","unprocessed_pseudogene","Gm21779_unprocessed_pseudogene"
"Gm28458","lncRNA","Gm28458_lncRNA"
"Gm28459","unprocessed_pseudogene","Gm28459_unprocessed_pseudogene"
"Gm28461","lncRNA","Gm28461_lncRNA"
"Gm28460","lncRNA","Gm28460_lncRNA"
"Gm28851","lncRNA","Gm28851_lncRNA"
"Gm28456","lncRNA","Gm28456_lncRNA"
"Gm29073","unprocessed_pseudogene","Gm29073_unprocessed_pseudogene"
"Gm29648","lncRNA","Gm29648_lncRNA"
"Gm29647","unprocessed_pseudogene","Gm29647_unprocessed_pseudogene"
"Gm29646","lncRNA","Gm29646_lncRNA"
"Gm28549","lncRNA","Gm28549_lncRNA"
"Gm29211","unprocessed_pseudogene","Gm29211_unprocessed_pseudogene"
"Gm29212","unprocessed_pseudogene","Gm29212_unprocessed_pseudogene"
"Gm21247","unprocessed_pseudogene","Gm21247_unprocessed_pseudogene"
"Gm29210","lncRNA","Gm29210_lncRNA"
"Gm29213","lncRNA","Gm29213_lncRNA"
"Gm28550","lncRNA","Gm28550_lncRNA"
"Gm28604","lncRNA","Gm28604_lncRNA"
"Gm28603","unprocessed_pseudogene","Gm28603_unprocessed_pseudogene"
"Gm28565","lncRNA","Gm28565_lncRNA"
"Gm28566","lncRNA","Gm28566_lncRNA"
"Gm28697","lncRNA","Gm28697_lncRNA"
"Gm28554","lncRNA","Gm28554_lncRNA"
"Gm21256","protein_coding","Gm21256_protein_coding"
"Gm29056","lncRNA","Gm29056_lncRNA"
"Gm29098","lncRNA","Gm29098_lncRNA"
"AC197447.1","unprocessed_pseudogene","AC197447.1_unprocessed_pseudogene"
"Gm29373","lncRNA","Gm29373_lncRNA"
"Gm29370","lncRNA","Gm29370_lncRNA"
"Gm21751","unprocessed_pseudogene","Gm21751_unprocessed_pseudogene"
"Gm29166","lncRNA","Gm29166_lncRNA"
"Gm28194","lncRNA","Gm28194_lncRNA"
"Gm20792","protein_coding","Gm20792_protein_coding"
"Gm28754","lncRNA","Gm28754_lncRNA"
"Gm28753","lncRNA","Gm28753_lncRNA"
"Gm21191","unprocessed_pseudogene","Gm21191_unprocessed_pseudogene"
"Gm21271","unprocessed_pseudogene","Gm21271_unprocessed_pseudogene"
"Gm21281","unprocessed_pseudogene","Gm21281_unprocessed_pseudogene"
"Gm28193","unprocessed_pseudogene","Gm28193_unprocessed_pseudogene"
"Gm20802","unprocessed_pseudogene","Gm20802_unprocessed_pseudogene"
"Gm29070","lncRNA","Gm29070_lncRNA"
"Gm28553","protein_coding","Gm28553_protein_coding"
"Gm28751","unprocessed_pseudogene","Gm28751_unprocessed_pseudogene"
"Gm28752","unprocessed_pseudogene","Gm28752_unprocessed_pseudogene"
"Gm28726","lncRNA","Gm28726_lncRNA"
"Gm21308","unprocessed_pseudogene","Gm21308_unprocessed_pseudogene"
"Gm29267","unprocessed_pseudogene","Gm29267_unprocessed_pseudogene"
"Gm29268","unprocessed_pseudogene","Gm29268_unprocessed_pseudogene"
"Gm29269","unprocessed_pseudogene","Gm29269_unprocessed_pseudogene"
"Gm29270","lncRNA","Gm29270_lncRNA"
"Gm29271","lncRNA","Gm29271_lncRNA"
"Gm21209","protein_coding","Gm21209_protein_coding"
"Gm28682","unprocessed_pseudogene","Gm28682_unprocessed_pseudogene"
"Gm28569","unprocessed_pseudogene","Gm28569_unprocessed_pseudogene"
"Gm28681","lncRNA","Gm28681_lncRNA"
"Gm28684","lncRNA","Gm28684_lncRNA"
"Gm21316","unprocessed_pseudogene","Gm21316_unprocessed_pseudogene"
"Gm21923","unprocessed_pseudogene","Gm21923_unprocessed_pseudogene"
"Gm28683","unprocessed_pseudogene","Gm28683_unprocessed_pseudogene"
"Gm28680","unprocessed_pseudogene","Gm28680_unprocessed_pseudogene"
"Gm28679","lncRNA","Gm28679_lncRNA"
"Gm28870","protein_coding","Gm28870_protein_coding"
"Gm28871","unprocessed_pseudogene","Gm28871_unprocessed_pseudogene"
"Gm29512","unprocessed_pseudogene","Gm29512_unprocessed_pseudogene"
"Gm29511","lncRNA","Gm29511_lncRNA"
"Gm20880","unprocessed_pseudogene","Gm20880_unprocessed_pseudogene"
"Gm20881","unprocessed_pseudogene","Gm20881_unprocessed_pseudogene"
"Gm29121","unprocessed_pseudogene","Gm29121_unprocessed_pseudogene"
"Gm29120","unprocessed_pseudogene","Gm29120_unprocessed_pseudogene"
"Gm29117","lncRNA","Gm29117_lncRNA"
"Gm20883","protein_coding","Gm20883_protein_coding"
"Gm29119","unprocessed_pseudogene","Gm29119_unprocessed_pseudogene"
"Gm29118","unprocessed_pseudogene","Gm29118_unprocessed_pseudogene"
"Gm29116","lncRNA","Gm29116_lncRNA"
"Gm20889","unprocessed_pseudogene","Gm20889_unprocessed_pseudogene"
"Gm20887","unprocessed_pseudogene","Gm20887_unprocessed_pseudogene"
"Gm29320","unprocessed_pseudogene","Gm29320_unprocessed_pseudogene"
"Gm21849","unprocessed_pseudogene","Gm21849_unprocessed_pseudogene"
"Gm29321","lncRNA","Gm29321_lncRNA"
"Gm21117","protein_coding","Gm21117_protein_coding"
"Gm29319","unprocessed_pseudogene","Gm29319_unprocessed_pseudogene"
"Gm28317","lncRNA","Gm28317_lncRNA"
"Gm28318","lncRNA","Gm28318_lncRNA"
"Gm20884","unprocessed_pseudogene","Gm20884_unprocessed_pseudogene"
"Gm28313","lncRNA","Gm28313_lncRNA"
"Gm28314","unprocessed_pseudogene","Gm28314_unprocessed_pseudogene"
"Gm28315","lncRNA","Gm28315_lncRNA"
"Gm28316","lncRNA","Gm28316_lncRNA"
"Gm21387","unprocessed_pseudogene","Gm21387_unprocessed_pseudogene"
"Gm21396","unprocessed_pseudogene","Gm21396_unprocessed_pseudogene"
"Gm28944","lncRNA","Gm28944_lncRNA"
"Gm28943","unprocessed_pseudogene","Gm28943_unprocessed_pseudogene"
"Gm28946","unprocessed_pseudogene","Gm28946_unprocessed_pseudogene"
"Gm28945","lncRNA","Gm28945_lncRNA"
"Gm28947","lncRNA","Gm28947_lncRNA"
"Gm20920","protein_coding","Gm20920_protein_coding"
"Gm28949","unprocessed_pseudogene","Gm28949_unprocessed_pseudogene"
"Gm28948","lncRNA","Gm28948_lncRNA"
"Gm28950","lncRNA","Gm28950_lncRNA"
"Gm21245","unprocessed_pseudogene","Gm21245_unprocessed_pseudogene"
"Gm29169","unprocessed_pseudogene","Gm29169_unprocessed_pseudogene"
"Gm21899","unprocessed_pseudogene","Gm21899_unprocessed_pseudogene"
"Gm29063","lncRNA","Gm29063_lncRNA"
"Gm28737","unprocessed_pseudogene","Gm28737_unprocessed_pseudogene"
"Gm28738","unprocessed_pseudogene","Gm28738_unprocessed_pseudogene"
"Gm20923","unprocessed_pseudogene","Gm20923_unprocessed_pseudogene"
"Gm28197","lncRNA","Gm28197_lncRNA"
"Gm21249","unprocessed_pseudogene","Gm21249_unprocessed_pseudogene"
"Gm28736","unprocessed_pseudogene","Gm28736_unprocessed_pseudogene"
"Gm21840","unprocessed_pseudogene","Gm21840_unprocessed_pseudogene"
"Gm28735","lncRNA","Gm28735_lncRNA"
"Gm21258","protein_coding","Gm21258_protein_coding"
"Gm28734","unprocessed_pseudogene","Gm28734_unprocessed_pseudogene"
"Gm28232","unprocessed_pseudogene","Gm28232_unprocessed_pseudogene"
"Gm28732","lncRNA","Gm28732_lncRNA"
"Gm28733","lncRNA","Gm28733_lncRNA"
"Gm21268","unprocessed_pseudogene","Gm21268_unprocessed_pseudogene"
"Gm21275","unprocessed_pseudogene","Gm21275_unprocessed_pseudogene"
"Gm28233","lncRNA","Gm28233_lncRNA"
"Gm28235","lncRNA","Gm28235_lncRNA"
"Gm28234","unprocessed_pseudogene","Gm28234_unprocessed_pseudogene"
"Gm21902","unprocessed_pseudogene","Gm21902_unprocessed_pseudogene"
"Gm28236","lncRNA","Gm28236_lncRNA"
"Gm21285","unprocessed_pseudogene","Gm21285_unprocessed_pseudogene"
"Gm20747","protein_coding","Gm20747_protein_coding"
"Gm29250","lncRNA","Gm29250_lncRNA"
"Gm29251","unprocessed_pseudogene","Gm29251_unprocessed_pseudogene"
"Gm21906","unprocessed_pseudogene","Gm21906_unprocessed_pseudogene"
"Gm29252","lncRNA","Gm29252_lncRNA"
"Gm29248","lncRNA","Gm29248_lncRNA"
"Gm29249","unprocessed_pseudogene","Gm29249_unprocessed_pseudogene"
"Gm29484","unprocessed_pseudogene","Gm29484_unprocessed_pseudogene"
